Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.ror.json	41724	-	0	0	0	0	0	0	7	54	0	0	0	0	0	0	0	2	0	0	251	207	0	0	0	0	8	0	1
fsh-generated/resources/CapabilityStatement-ror-consommateur.json	28578	7	0	0	0	0	0	0	2	80	0	0	0	0	0	0	0	0	0	0	149	71	0	0	0	0	3	0	0
fsh-generated/resources/CapabilityStatement-ror-serveur.json	29499	5	1	0	0	0	0	0	1	51	0	0	0	0	0	0	0	1	0	0	157	64	0	0	1	0	3	0	1
fsh-generated/resources/CodeSystem-act-type-ror-codesystem.json	708	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	11	1418	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-input-task-ror-codesystem.json	1259	2	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	13	59	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-output-task-ror-codesystem.json	729	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	42	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ror-include-associated-data-code-system.json	913	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	40	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ror-questionnaire-offre-de-ville.json	61320	10	6	0	0	0	0	0	4	1150	0	0	0	0	0	0	0	1	0	0	608	234	0	0	0	0	14	0	0
fsh-generated/resources/SearchParameter-ror-sp-additional-bed-type.json	613	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-closing-type.json	631	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-status.json	590	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-type.json	580	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-update-date.json	621	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-crisis-type.json	563	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-equipment-feature.json	626	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-equipment-type.json	586	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-gender-capacity-available.json	648	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-age-range-high.json	775	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-age-range-low.json	770	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-equipment-type.json	687	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-intervention-zone.json	670	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-notavailable-closing-reopeningdate.json	791	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-patient-type.json	668	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-psychiatric-sector.json	667	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-limit-value.json	604	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-location-commune-cog.json	601	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-location-near-insee-code.json	666	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-nb-capacity.json	574	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-closing-type.json	653	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-drop-zone.json	596	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-oi-name.json	555	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-period-end.json	561	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-amount-value.json	639	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-dependency-level.json	683	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-residential-type.json	666	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-type.json	590	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-unit.json	647	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-validity-start-date.json	672	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-price-welcome-type.json	698	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-organization-special-price.json	619	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-residential-number.json	607	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	1	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-residential-type.json	602	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-temporality-capacity.json	630	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-temporary-assignement.json	633	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-RORPractitionerRoleName.json	4685	3	0	0	0	0	0	19	0	23	0	0	0	0	0	0	0	1	0	0	153	698	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-as-ext-lieu-dit.json	1547	3	1	0	0	0	0	14	0	4	0	0	0	0	0	0	0	0	0	0	53	221	0	0	0	0	1	0	2
fsh-generated/resources/StructureDefinition-ror-act-type.json	1504	2	0	0	0	0	0	16	0	37	0	0	0	0	0	0	0	0	0	0	49	191	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-available-time-effective-opening-closing-date.json	2370	3	0	0	0	0	0	20	0	9	0	0	1	0	0	0	0	0	0	0	70	158	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-available-time-number-days-of-week.json	1864	2	0	0	0	0	0	17	0	5	0	0	0	0	0	0	0	0	0	0	48	96	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-available-time-type-of-time.json	2242	2	0	0	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	52	91	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-commune-cog.json	1876	3	0	0	0	0	0	13	0	12	0	0	0	0	0	0	0	0	0	0	50	95	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-confidence-geolocation.json	1481	2	0	0	0	0	0	12	0	20	0	0	0	0	0	0	0	0	0	0	48	100	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-confidentiality-level.json	2206	2	0	0	0	0	0	13	1	56	0	0	0	0	0	0	0	0	0	0	51	104	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-contact-confidentiality-level.json	2041	3	0	0	0	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	69	89	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-contact-description.json	1647	2	1	0	0	0	0	11	0	8	0	0	0	0	0	0	0	1	0	0	64	79	0	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-ror-contact-function-contact.json	2174	3	0	0	0	0	0	12	0	48	0	0	0	0	0	0	0	0	0	0	72	130	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-contact-telecom-confidentiality-level.json	1911	3	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	67	78	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-contact-telecom-usage.json	1589	3	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	57	69	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-coordinate-reliability.json	2108	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	53	78	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-contact-telecom.json	3887	3	0	0	0	0	0	16	0	48	0	0	0	0	0	0	0	0	0	0	112	124	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-contact.json	5701	3	0	0	0	0	0	16	0	53	0	0	0	0	0	0	0	1	0	0	168	163	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ror-healthcareservice-no-consent-habilitation.json	2145	2	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	51	76	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-patient-type.json	4188	3	0	0	0	0	0	11	0	55	0	0	0	0	0	0	0	0	0	0	147	134	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-psychiatric-sector.json	2022	3	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	50	68	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice-sensitive-unit.json	1983	2	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	48	68	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-healthcareservice.json	39750	5	0	0	0	0	0	358	0	657	0	0	1	0	0	0	0	4	0	0	1085	1079	0	0	1	0	24	0	1
fsh-generated/resources/StructureDefinition-ror-location-equipment-limit.json	3773	3	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	111	110	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ror-location-equipment.json	4506	2	1	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	119	112	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ror-location-residential-capacity.json	3635	3	0	0	0	0	0	6	0	48	0	0	0	0	0	0	0	1	0	0	123	105	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ror-location-status.json	1894	2	0	0	0	0	0	3	0	45	0	0	0	0	0	0	0	0	1	0	52	65	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-location-supported-capacity.json	13542	3	0	0	0	0	0	11	0	390	0	0	0	0	0	0	0	1	0	0	383	277	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ror-location.json	22716	5	0	0	0	0	0	28	0	176	0	0	0	0	0	0	0	2	0	0	795	792	0	0	0	0	20	0	1
fsh-generated/resources/StructureDefinition-ror-measure.json	2039	2	0	0	0	0	0	31	0	16	0	0	0	0	0	0	0	1	0	0	338	562	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ror-measurereport.json	3169	3	0	0	0	0	0	152	0	16	0	0	1	0	0	0	0	1	0	0	464	375	0	0	0	0	7	1	0
fsh-generated/resources/StructureDefinition-ror-meta-comment.json	1650	2	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	1	0	0	380	89	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-meta-creation-date.json	2056	3	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	118	91	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-accessibility-location.json	2185	2	1	0	0	0	0	2	0	44	0	0	0	0	0	0	0	0	0	0	51	91	0	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-ror-organization-accomodation-family.json	1835	2	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	48	85	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-additional-name.json	1990	2	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	49	88	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-closing-type.json	1887	3	0	0	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	49	89	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ror-organization-comment.json	1757	2	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	47	84	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-creation-date.json	1724	2	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	48	83	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-drop-zone.json	1752	3	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	50	89	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-financial-help-type.json	2209	2	0	0	0	0	0	3	0	44	0	0	0	0	0	0	0	0	0	0	67	88	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-level-recours-orsan.json	2141	2	1	0	0	0	0	3	0	44	0	0	0	0	0	0	0	0	0	0	50	82	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-nb-permanent-social-help-place.json	1910	3	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	1	0	0	48	106	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-nb-temporary-social-help-place.json	1911	2	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	49	82	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization-price.json	17528	4	0	0	0	0	0	48	0	238	0	0	0	0	0	0	0	1	0	0	523	304	0	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-ror-organization-reopening-date.json	1780	2	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	48	56	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-organization.json	36572	5	0	0	0	0	0	66	0	154	0	0	1	0	0	0	0	2	0	0	1566	1358	0	0	0	0	44	0	3
fsh-generated/resources/StructureDefinition-ror-practitioner.json	7810	3	0	0	0	0	0	22	0	26	0	0	0	0	0	0	0	1	0	0	359	324	0	0	1	0	10	0	0
fsh-generated/resources/StructureDefinition-ror-practitionerrole-unit-exercise-mode.json	2054	2	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	49	83	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ror-practitionerrole.json	26465	4	0	0	0	0	0	30	0	43	0	0	0	0	0	0	0	1	0	0	601	638	0	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-ror-questionnaire.json	10324	2	0	0	0	0	0	57	0	42	0	0	0	0	0	0	0	1	0	0	535	662	0	0	0	0	13	1	0
fsh-generated/resources/StructureDefinition-ror-task.json	12218	4	0	0	0	0	0	69	0	170	0	0	1	0	0	0	0	1	0	0	756	522	0	0	0	0	16	0	1
