Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.ror.json	41418	-	0	0	0	0	0	0	8	59	0	0	1	0	0	0	0	1	0	0	279	231	0	0	0	0	6	0	2
fsh-generated/resources/CapabilityStatement-ror-consommateur.json	32195	9	0	0	0	0	0	0	2	111	0	0	0	0	0	0	0	1	0	0	173	58	0	0	1	0	3	0	0
fsh-generated/resources/CapabilityStatement-ror-serveur.json	33236	7	1	0	0	0	0	0	1	71	0	0	0	0	0	0	0	0	0	0	165	49	0	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-act-type-ror-codesystem.json	707	8	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	14	2030	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-input-task-ror-codesystem.json	1258	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	75	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-output-task-ror-codesystem.json	728	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	65	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ror-include-associated-data-code-system.json	912	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	65	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ror-questionnaire-offre-de-ville.json	61321	10	6	0	0	0	0	0	4	1062	0	0	0	0	0	0	0	0	0	0	620	259	0	0	1	0	11	0	1
fsh-generated/resources/SearchParameter-ror-sp-additional-bed-type.json	613	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	15	14	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-closing-type.json	631	8	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-status.json	590	8	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-type.json	580	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-update-date.json	621	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-crisis-type.json	563	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-equipment-feature.json	626	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-equipment-type.json	586	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	7	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-gender-capacity-available.json	648	8	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	8	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-age-range-high.json	775	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-age-range-low.json	770	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-healthcareservice-equipment-type.json	687	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0
