Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.ror.json	41160	-	0	0	0	0	0	0	8	82	0	0	0	0	0	0	0	1	0	0	307	235	0	0	0	0	7	0	1
fsh-generated/resources/CapabilityStatement-ror-consommateur.json	32195	19	0	0	0	1	0	0	1	102	0	0	0	0	0	0	0	0	0	0	204	91	0	0	1	0	2	0	1
fsh-generated/resources/CapabilityStatement-ror-serveur.json	33236	14	0	0	0	0	0	0	1	108	0	0	0	0	0	0	0	1	0	0	202	103	0	0	1	0	4	0	0
fsh-generated/resources/CodeSystem-act-type-ror-codesystem.json	707	13	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	36	1453	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-input-task-ror-codesystem.json	1258	12	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	37	91	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-output-task-ror-codesystem.json	728	12	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	35	83	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ror-include-associated-data-code-system.json	912	12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	50	87	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ror-questionnaire-offre-de-ville.json	61321	17	5	0	0	0	0	0	2	1936	0	0	0	0	0	0	0	1	0	0	675	451	0	0	0	0	12	0	1
fsh-generated/resources/SearchParameter-ror-sp-additional-bed-type.json	613	12	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	44	25	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-closing-type.json	631	16	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	42	24	0	0	0	0	0	0	0
