Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.ror.json	42583	-	0	0	0	0	0	0	5	578	0	0	1	0	0	0	0	1	0	0	205	185	0	0	0	0	8	0	1
fsh-generated/resources/CapabilityStatement-ror-consommateur.json	30962	9	0	0	0	0	0	0	1	84	0	0	0	0	0	0	0	1	0	0	92	56	0	0	1	0	3	0	1
fsh-generated/resources/CapabilityStatement-ror-serveur.json	31814	6	0	0	0	0	0	0	3	54	0	0	0	0	0	0	0	0	0	0	93	58	0	0	1	0	4	0	0
fsh-generated/resources/CodeSystem-act-type-ror-codesystem.json	839	3	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	1516	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-input-task-ror-codesystem.json	1390	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	70	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-output-task-ror-codesystem.json	860	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	50	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ror-include-associated-data-code-system.json	1044	2	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	10	43	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-usage-context-ror-codesystem.json	718	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	42	0	0	0	0	0	0	0
fsh-generated/resources/Location-ror-location-exemple.json	1663	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-ror-questionnaire-offre-de-ville.json	62011	12	0	0	0	0	0	0	4	10735	0	0	0	0	0	0	0	1	0	0	325	8991	0	0	1	0	10	0	0
fsh-generated/resources/SearchParameter-ror-sp-additional-bed-type.json	613	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-closing-type.json	631	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-ror-sp-capacity-status.json	590	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
